bug_id,product,invovled_tools,invovled_tools_num,commits,modified_tools,modified_tools_num,invovled_tools_modification,is_product_modified,non-involved_modified_tools_num
22631,libraries,libc++|libraries,2,229904,libraries,1,part,True,0
22642,libraries,clang|libraries,2,229419,libraries,1,part,True,0
22695,libraries,clang|libraries,2,244221,libraries,1,part,True,0
22754,clang,clang|libraries,2,233749|233755,libraries,1,part,False,0
22836,libc++,compiler-rt|libc++,2,241532,libc++,1,part,True,0
22855,clang,clang|libc++,2,232579|232839,clang|libraries,2,part,True,1
22862,polly,libraries|polly,2,233477,polly,1,part,True,0
22876,clang,clang|compiler-rt,2,228732,compiler-rt,1,part,False,0
22877,clang,clang|compiler-rt,2,302750|302776|302817,clang,1,part,True,0
22932,clang,clang|libc++,2,226208|232680,clang,1,part,True,0
22939,clang,clang|libraries,2,232611,clang,1,part,True,0
23001,clang,clang|libraries,2,114544|233138,clang,1,part,True,0
2308,libraries,clang|libraries,2,50976,clang,1,part,False,0
23082,clang,clang|libraries,2,229408|238861,clang,1,part,True,0
23216,clang,clang|libraries,2,234786|234789|234937|234942,clang|libraries,2,all,True,0
23265,libraries,clang|libraries,2,235243,libraries,1,part,True,0
23270,clang,clang|libc++,2,236603,clang,1,part,True,0
23293,libc++,compiler-rt|libc++,2,239577,libc++,1,part,True,0
23334,clang,clang|compiler-rt,2,235921,clang,1,part,True,0
23353,libraries,clang|libraries,2,237828|237843,libraries,1,part,True,0
23437,libraries,libc++|libraries,2,237621,libraries,1,part,True,0
23491,libraries,clang|libraries,2,237175|237639,libraries,1,part,True,0
23492,clang,clang|compiler-rt|polly,3,237769,clang,1,part,True,0
23499,libraries,compiler-rt|libraries,2,238351,libraries,1,part,True,0
23539,compiler-rt,compiler-rt|libc++,2,239953|240179|240617|241602|242363,clang|compiler-rt|libraries,3,part,True,2
23599,libraries,clang|libraries,2,235232|237066|237858,libraries,1,part,True,0
23616,compiler-rt,compiler-rt|libc++,2,241082,compiler-rt,1,part,True,0
23670,libc++,libc++|libraries,2,243503,libc++,1,part,True,0
23671,libc++,libc++|libraries,2,243503,libc++,1,part,True,0
23682,libraries,compiler-rt|libraries,2,238367,compiler-rt,1,part,False,0
23704,lldb,clang|libraries|lldb,3,241575,lldb,1,part,True,0
23753,libraries,clang|libraries,2,236670|239015,libraries,1,part,True,0
23774,lldb,libc++|lldb,2,240030|240933,lldb,1,part,True,0
23784,lldb,libraries|lldb,2,240935,lldb,1,part,True,0
23823,clang,clang|libraries,2,239639,clang,1,part,True,0
23870,libraries,clang|libraries,2,292373,libraries,1,part,True,0
23900,libraries,clang|libraries,2,240130|240193|240300,libraries,1,part,True,0
23953,clang,clang|libraries,2,240735,clang,1,part,True,0
23964,clang,clang|compiler-rt,2,240735|241043,clang,1,part,True,0
23999,libraries,clang|libraries,2,226396|229731|241142|241143|257087,libraries,1,part,True,0
24114,libc++,clang|libc++,2,242172,libc++,1,part,True,0
24141,libraries,clang|libraries,2,241826|243057|243293|243498|243500,libraries,1,part,True,0
24184,clang,clang|libraries,2,246188,clang,1,part,True,0
24194,libraries,libc++|libraries,2,242746|242748,libraries,1,part,True,0
24204,libraries,clang|libraries,2,257626|265984,libraries,1,part,True,0
24218,polly,clang|polly,2,246567,polly,1,part,True,0
24246,clang,clang|libraries,2,249090|253495,clang,1,part,True,0
24301,libraries,libraries|polly,2,243866|248983,libraries,1,part,True,0
24302,clang,clang|lldb,2,269554,clang,1,part,True,0
24306,libc++,clang|libc++,2,243550|243574,libc++,1,part,True,0
24312,compiler-rt,compiler-rt|libc++,2,243604|243615,compiler-rt,1,part,True,0
24351,polly,libraries|polly,2,246567,polly,1,part,True,0
24469,libraries,clang|libraries,2,245025|245172|245195|245402,libraries,1,part,True,0
24516,libraries,clang|libraries,2,245544,libraries,1,part,True,0
24605,libraries,clang|libraries,2,234638|246315,libraries,1,part,True,0
24662,libraries,compiler-rt|libraries,2,298226,libraries,1,part,True,0
24674,clang,clang|libc++,2,246846,clang,1,part,True,0
24713,libraries,clang|libraries,2,246933,libraries,1,part,True,0
24715,libraries,clang|libraries,2,253518,libraries,1,part,True,0
24723,libraries,clang|libraries,2,239843|247050,libraries,1,part,True,0
24726,libraries,clang|libraries,2,246939,libraries,1,part,True,0
24776,compiler-rt,compiler-rt|libc++,2,247833|248241|248286|249358,compiler-rt|libraries|lldb,3,part,True,2
24862,clang,clang|libc++,2,252690,clang,1,part,True,0
24878,clang,clang|lldb,2,250488,clang,1,part,True,0
24926,lldb,libc++|lldb,2,248541|248545,lldb,1,part,True,0
24943,libraries,clang|libraries,2,310784,libraries,1,part,True,0
24953,lldb,libraries|lldb,2,258921,lldb,1,part,True,0
24985,compiler-rt,clang|compiler-rt,2,236551,compiler-rt,1,part,True,0
24999,clang,clang|polly,2,248355|248367|248904,clang,1,part,True,0
25231,libraries,libraries|polly,2,256035,libraries,1,part,True,0
25267,libraries,clang|libraries,2,250922,libraries,1,part,True,0
25291,libraries,clang|libraries,2,221924|225536|251145,libraries,1,part,True,0
25339,libraries,clang|libraries,2,215867|261665,libraries,1,part,True,0
25369,libraries,libraries|polly,2,249712|251770,libraries,1,part,True,0
25421,libraries,clang|libraries,2,251050|252231|252236,libraries,1,part,True,0
25465,compiler-rt,clang|compiler-rt,2,252525,compiler-rt,1,part,True,0
25501,clang,clang|libc++,2,246582|265848,clang,1,part,True,0
25513,clang,clang|libc++,2,253013,clang,1,part,True,0
25541,libraries,clang|libraries,2,253238,libraries,1,part,True,0
25665,libc++,clang|compiler-rt|libc++,3,254628,libc++,1,part,True,0
25820,clang,clang|lldb,2,256959,libraries,1,none,False,1
26037,libraries,libraries|lldb,2,257000|257019|258722,libraries,1,part,True,0
26044,libraries,clang|libraries,2,257087,libraries,1,part,True,0
26068,libraries,libc++|libraries,2,262829,libraries,1,part,True,0
26096,libraries,clang|libraries,2,257279|257280,libraries,1,part,True,0
26110,libraries,clang|libraries,2,229099|261023|261024,libraries,1,part,True,0
26138,libraries,libraries|polly,2,247167|316261,libraries,1,part,True,0
26163,libraries,clang|libraries|lldb,3,257534|257979,libraries,1,part,True,0
26179,clang,clang|lldb,2,258524,clang,1,part,True,0
26239,libraries,libc++|libraries,2,258408|258705|258929,libraries,1,part,True,0
26277,clang,clang|libc++,2,259046,libc++,1,part,False,0
26282,libraries,clang|libraries,2,258661,libraries,1,part,True,0
26308,libraries,clang|libraries,2,228826|255660|258971,libraries,1,part,True,0
26363,lldb,compiler-rt|libraries|lldb,3,281317,lldb,1,part,True,0
26415,compiler-rt,clang|compiler-rt,2,259388,compiler-rt,1,part,True,0
26493,libraries,compiler-rt|libraries,2,267411|268907,libraries,1,part,True,0
26509,libraries,libraries|lldb,2,250032|255690|255691|260009|261368|269908|270113,clang|libraries|polly,3,part,True,2
26519,libraries,clang|libraries,2,280705|282174|302183|303257|317820,clang|libraries,2,all,True,0
26552,libraries,clang|libraries,2,260733,libraries,1,part,True,0
26559,libraries,compiler-rt|libraries,2,261325,libraries,1,part,True,0
26570,libraries,clang|libraries,2,272674,libraries,1,part,True,0
26715,clang,clang|libraries,2,261633|261634|261670|261671|263379|263424|263425|263436|263437,clang|libraries,2,all,True,0
26761,libraries,clang|libraries,2,280350|296011,libraries,1,part,True,0
26883,libraries,compiler-rt|libraries,2,263325,libraries,1,part,True,0
26928,clang,clang|libc++,2,284797,clang,1,part,True,0
27048,libraries,libraries|lldb,2,262267|264313,libraries,1,part,True,0
27056,libraries,clang|libraries,2,264344,libraries,1,part,True,0
27077,libraries,compiler-rt|libraries|polly,3,260085|260086|264750|267389,compiler-rt|libraries,2,part,True,0
27133,libraries,clang|libraries,2,264926,libraries,1,part,True,0
27163,libraries,clang|libraries,2,265157,libraries,1,part,True,0
27180,lldb,clang|lldb,2,265315,lldb,1,part,True,0
27232,libraries,clang|libraries,2,269212,libraries,1,part,True,0
27305,polly,libraries|polly,2,265872,polly,1,part,True,0
27350,libraries,clang|libraries,2,266438,libraries,1,part,True,0
27362,lldb,libc++|lldb,2,266407,lldb,1,part,True,0
27403,compiler-rt,compiler-rt|libc++,2,267575,compiler-rt,1,part,True,0
27412,libraries,libraries|lldb,2,274809,lldb,1,part,False,0
27490,libraries,clang|libraries,2,267210|267215|267232|268809,libraries,1,part,True,0
27579,libraries,libc++|libraries|lldb,3,268054|268055|268063|268150|268151,clang|libraries,2,part,True,1
27591,libraries,clang|libraries,2,268470|268479,libraries,1,part,True,0
27593,libraries,clang|libraries,2,268468,libraries,1,part,True,0
27822,clang,clang|libc++|lldb,3,271688,clang,1,part,True,0
27873,clang,clang|libraries,2,271891,libraries,1,part,False,0
27879,clang,clang|libraries,2,270888,libraries,1,part,False,0
27984,clang,clang|libraries,2,271550,libraries,1,part,False,0
28045,clang,clang|libraries,2,272079,clang,1,part,True,0
28062,libraries,clang|libraries,2,276510,libraries,1,part,True,0
28072,clang,clang|libraries,2,274148,libraries,1,part,False,0
28123,libraries,clang|libraries,2,272738,libraries,1,part,True,0
28127,lldb,libraries|lldb,2,274623,libraries,1,part,False,0
28132,libraries,clang|libraries,2,272739,libraries,1,part,True,0
28269,libraries,clang|libraries,2,273521,libraries,1,part,True,0
28312,clang,clang|libraries,2,279961,libraries,1,part,False,0
28723,clang,clang|libc++,2,276979,clang,1,part,True,0
28855,compiler-rt,clang|compiler-rt,2,278988|279141,clang|libraries,2,part,False,1
28883,libraries,compiler-rt|libraries,2,277905|277962,libraries,1,part,True,0
28894,libraries,libc++|libraries,2,277905|277962,libraries,1,part,True,0
28953,lldb,clang|libraries|lldb,3,278527,lldb,1,part,True,0
28988,libraries,compiler-rt|libraries,2,278789,libraries,1,part,True,0
29064,clang,clang|libc++|lldb,3,279833,libraries,1,none,False,1
29098,clang,clang|libraries,2,284136,libraries,1,part,False,0
29119,clang,clang|lldb,2,286501|289228,clang|compiler-rt,2,part,True,1
29122,clang,clang|libc++|libraries|lldb,4,281284,libraries,1,part,False,0
30341,clang,clang|libc++,2,280944|280957|280974|281562|282679|282710|283063,clang|libc++|libraries,3,all,True,1
30358,libraries,clang|libraries,2,281215|281263,libraries,1,part,True,0
30373,libraries,clang|libraries,2,281162|281451|281889,libraries,1,part,True,0
30401,clang,clang|libraries,2,227800|274612|282059,clang|libraries,2,all,True,0
30430,libraries,libc++|libraries,2,281959|283669,libraries,1,part,True,0
30443,libraries,clang|libraries,2,281841|281905|283072|283569,libraries,1,part,True,0
30501,libraries,libc++|libraries|lldb,3,282580,libraries,1,part,True,0
30502,libraries,libc++|libraries,2,282580,libraries,1,part,True,0
30536,clang,clang|compiler-rt|libc++,3,286748,clang,1,part,True,0
30542,libraries,libc++|libraries,2,282087|282863,libraries,1,part,True,0
30686,clang,clang|libraries,2,286670,compiler-rt,1,none,False,1
30778,clang,clang|libraries,2,284797|284801,clang|libc++,2,part,True,1
30790,clang,clang|libraries,2,284908,libraries,1,part,False,0
30901,clang,clang|libraries,2,310827|310836,compiler-rt|libraries,2,part,False,1
30911,libraries,libraries|polly,2,143206|146087|299926,libraries,1,part,True,0
30926,libraries,clang|libraries,2,291660,libraries,1,part,True,0
31016,libc++,clang|libc++,2,289708,libc++,1,part,True,0
31035,clang,clang|compiler-rt,2,287359,compiler-rt,1,part,False,0
31045,libraries,clang|libraries,2,298633|312786,libraries,1,part,True,0
31374,clang,clang|libc++,2,289252|289285|289713|289787|290075,clang,1,part,True,0
31394,clang,clang|libraries,2,294136,libraries,1,part,False,0
31395,clang,clang|libraries,2,294137,libraries,1,part,False,0
31421,clang,clang|libc++|libraries,3,290146,clang,1,part,True,0
31469,clang,clang|libc++|lldb,3,291753,clang,1,part,True,0
31489,libc++,libc++|lldb,2,290721,libc++,1,part,True,0
31500,clang,clang|libraries,2,291045,clang,1,part,True,0
31501,libraries,clang|compiler-rt|libraries|polly,4,290795,clang,1,part,False,0
31504,clang,clang|libc++|lldb,3,309752,clang,1,part,True,0
31538,libraries,clang|libraries,2,293417,libraries,1,part,True,0
31620,libraries,compiler-rt|libc++|libraries,3,312897|313992|314145,clang,1,none,False,1
31726,libraries,clang|libraries,2,292949,libraries,1,part,True,0
31782,libraries,libc++|libraries,2,291497|293581,libc++,1,part,False,0
31783,clang,clang|libraries,2,293333,clang,1,part,True,0
31935,libraries,libc++|libraries|lldb,3,294532|294787|295093,libraries,1,part,True,0
32019,clang,clang|libraries,2,296231|296234|296245,clang,1,part,True,0
32037,libraries,clang|libraries,2,323320,libraries,1,part,True,0
32045,libraries,clang|libraries,2,245118|296273,libraries,1,part,True,0
32087,clang,clang|libraries,2,296487,libraries,1,part,False,0
32182,clang,clang|compiler-rt,2,297391,libraries,1,none,False,1
32324,polly,libraries|polly,2,303006,polly,1,part,True,0
32382,libraries,libraries|lldb,2,300522,libraries,1,part,True,0
32390,compiler-rt,clang|compiler-rt,2,311394,compiler-rt,1,part,True,0
32404,libraries,libraries|polly,2,299701,libraries,1,part,True,0
32420,libraries,clang|libraries,2,298931,libraries,1,part,True,0
32447,clang,clang|libraries,2,290276|304444,clang,1,part,True,0
32577,libraries,compiler-rt|libraries,2,302203|302485,libraries,1,part,True,0
32588,libraries,clang|libraries,2,299973,libraries,1,part,True,0
32725,clang,clang|libraries,2,300909,clang,1,part,True,0
32735,polly,libraries|polly,2,301020,polly,1,part,True,0
32770,libraries,compiler-rt|libraries,2,301235|301243|301257|313379,compiler-rt,1,part,False,0
32777,compiler-rt,clang|compiler-rt,2,301274,compiler-rt,1,part,True,0
32838,libraries,clang|libraries,2,303453,libraries,1,part,True,0
32845,clang,clang|libraries,2,303515,libraries,1,part,False,0
32874,clang,clang|libraries,2,301988,clang,1,part,True,0
32945,clang,clang|libraries,2,303141,libraries,1,part,False,0
33014,clang,clang|libraries,2,303393,libraries,1,part,False,0
33035,libraries,clang|libraries,2,350643,clang,1,part,False,0
33086,clang,clang|libraries,2,303406,libraries,1,part,False,0
33114,clang,clang|libraries,2,303102|303700,libraries,1,part,False,0
33116,clang,clang|libraries,2,303521,libraries,1,part,False,0
33118,clang,clang|libraries,2,303875,libraries,1,part,False,0
33120,clang,clang|libraries,2,303875,libraries,1,part,False,0
33157,libraries,libraries|lldb,2,305244,libraries,1,part,True,0
33194,clang,clang|libraries,2,303846|304194,clang|libraries,2,all,True,0
33236,clang,clang|libc++,2,369043,clang,1,part,True,0
33290,libraries,libraries|lldb,2,305162|309375,libraries,1,part,True,0
33305,clang,clang|libraries,2,312401,libraries,1,part,False,0
33406,clang,clang|libraries,2,305409,libraries,1,part,False,0
33432,clang,clang|libraries,2,312401,libraries,1,part,False,0
33465,clang,clang|libraries,2,315979|315982,clang,1,part,True,0
33507,clang,clang|libraries,2,298574|311792,clang,1,part,True,0
33625,libraries,compiler-rt|libraries,2,306573,libraries,1,part,True,0
33720,clang,clang|libraries,2,307694|307699,libraries,1,part,False,0
33762,clang,clang|libc++|lldb,3,369940,clang,1,part,True,0
33825,libraries,clang|libraries,2,308978,libraries,1,part,True,0
33830,libraries,clang|libraries,2,309382|309383|309488,clang,1,part,False,0
33843,clang,clang|libc++,2,314124,clang,1,part,True,0
33875,lldb,libraries|lldb,2,304020|308708|308850|308851|308905|309019,libraries|lldb,2,all,True,0
33900,libraries,clang|libraries,2,308891|308986,libraries,1,part,True,0
33916,clang,clang|libc++,2,309058,clang,1,part,True,0
34006,clang,clang|libc++,2,309611,libraries,1,none,False,1
34020,libraries,compiler-rt|libraries,2,216182|311565,libraries,1,part,True,0
34045,libraries,clang|libraries,2,309923|309930|309950|312898|313009|313010|313044|313618|320355,libraries,1,part,True,0
34056,libraries,clang|libraries,2,304267|310534,libraries,1,part,True,0
34073,libraries,clang|libc++|libraries|lldb,4,310058|310118|310782,libraries,1,part,True,0
34074,libraries,clang|libc++|libraries|lldb,4,310055|310123|314206,libraries,1,part,True,0
34137,libraries,clang|libraries,2,297695|311623,libraries,1,part,True,0
34140,clang,clang|lldb,2,311595,libraries,1,none,False,1
34170,libraries,clang|libraries,2,339225,libraries,1,part,True,0
34194,lldb,libraries|lldb,2,318039,lldb,1,part,True,0
34239,libraries,clang|libraries,2,310410,clang|libraries,2,all,True,0
34261,libraries,clang|libraries,2,311957|312034,libraries,1,part,True,0
34404,clang,clang|libraries,2,319055,clang,1,part,True,0
34430,clang,clang|libraries,2,312510,libraries,1,part,False,0
34432,polly,clang|polly,2,312455,polly,1,part,True,0
34441,polly,libraries|polly,2,313842,polly,1,part,True,0
34452,libraries,libraries|polly,2,312480|312509,libraries|polly,2,all,True,0
34466,libraries,libraries|polly,2,314161|314254|314801,libraries,1,part,True,0
34481,polly,libraries|polly,2,312249,polly,1,part,True,0
34485,polly,clang|polly,2,313902,polly,1,part,True,0
34537,clang,clang|polly,2,313422,libraries,1,none,False,1
34687,polly,clang|polly,2,314542,libraries,1,none,False,1
34776,clang,clang|libc++,2,316820,clang,1,part,True,0
34783,libraries,libraries|polly,2,314531,libraries,1,part,True,0
34942,clang,clang|libc++,2,316518,clang,1,part,True,0
